MUNICIPALITY,BIOME,STATE,SOY_EQUIVALENT_TONS
Atibaia,MATA ATLANTICA,SAO PAULO,59.5255729051311
Atibaia,MATA ATLANTICA,SAO PAULO,291.727413210685
Vargem,MATA ATLANTICA,SAO PAULO,3.66759130544891
Vargem,MATA ATLANTICA,SAO PAULO,17.9744078390951
